id,track names,artists name,artists id,track acousticness,track danceability,track duration_ms,track energy,track instrumentalness,track key,track liveness,track loudness,track mode,track speechiness,track time_signature,track valence,genres
5bGmuxShUba9maPswDnhCs,What a Girl Wants,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.0684,0.754,215800,0.819,0.0,0,0.345,-6.833,1,0.112,4,0.818,post-teen pop
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,0.0783,0.439,274707,0.434,4.87e-05,7,0.14,-14.918,1,0.0265,4,0.204,rock
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,6O74knDqdv3XaWtkII7Xjp,0.0664,0.64,351467,0.427,0.0,5,0.0579,-9.29,0,0.0241,3,0.529,urban contemporary
36O7qmyKLHpUY6WdWh8M5g,Will You Be There - Single Version,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.511,0.413,220387,0.626,0.000338,6,0.0845,-6.504,0,0.0735,4,0.435,soul
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,58lV9VcRSjABbAbfWS6skp,0.101,0.309,394400,0.596,0.0,5,0.21,-5.599,1,0.0293,3,0.161,rock
698mT3CTx8JEnp7twwJrGG,Don't Look Back in Anger,Oasis,2DaxqgrOhkeH0fpeiQq2f4,0.0303,0.349,287827,0.913,8.06e-06,0,0.12,-3.603,1,0.0691,4,0.225,rock
5lA6mFOvaiienokVbTZEQx,Mambo No. 5 (A Little Bit of...),Lou Bega,46lnlnlU0dXTDpoAUmH6Qx,0.107,0.607,219600,0.802,0.0,5,0.305,-6.849,0,0.403,4,0.901,latin pop
6ZLGthToczpvnL5Eoy6yrY,Pure Shores,All Saints,5TDVKqW9uhqGjwwwKGuma4,0.0498,0.631,268747,0.664,0.00042,6,0.0696,-9.197,1,0.0242,4,0.407,pop rock
3xZMPZQYETEn4hjor3TR1A,Angel,Sarah McLachlan,4NgNsOXSwIzXlUIJcpnNUp,0.949,0.532,270400,0.0744,1.22e-05,1,0.106,-16.092,1,0.0355,3,0.125,pop rock
7v02Sn9vYRQ6pc1lqhnkWY,Save Tonight,Eagle-Eye Cherry,3ngKsDXZAssmljeXCvEgOe,0.000154,0.548,236040,0.742,3.97e-05,0,0.109,-6.536,1,0.0337,4,0.583,pop rock
0nnwn7LWHCAu09jfuH1xTA,Slide,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,0.00483,0.395,212067,0.843,0.0,8,0.0404,-4.476,1,0.0374,4,0.481,post-grunge
5zF2zGPkL6Ipsn9AfAK6RP,This Love,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.0551,0.714,206200,0.868,0.0,5,0.0987,-4.596,0,0.0363,4,0.78,pop rock
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.00864,0.583,275987,0.829,0.0,1,0.0426,-4.603,1,0.134,4,0.575,urban contemporary
5vQXxfGn1bjv5WESrYVVpw,Just Dance,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.0278,0.821,244440,0.741,2.51e-05,1,0.19,-4.57,0,0.0313,4,0.741,pop dance
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,0.00112,0.652,202067,0.698,0.000115,10,0.0886,-4.667,0,0.042,4,0.47,post-teen pop
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0EmeFodog0BfCgMzAIvKQp,0.284,0.778,218093,0.824,0.0,10,0.405,-5.892,0,0.0712,4,0.756,pop
2PkeVPcL32LA96cK5ySC3c,Yeah!,Usher,23zg3TcAtWQy7J6upgbUnj,0.0219,0.895,250067,0.795,0.0,2,0.0403,-4.693,1,0.0977,4,0.574,urban contemporary
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.000155,0.779,246960,0.64,0.00077,7,0.101,-8.415,1,0.159,4,0.498,urban contemporary
1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.17,0.618,235267,0.741,0.0,2,0.0822,-3.95,1,0.031,4,0.296,pop
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,6jJ0s89eD6GaHleKKya26X,0.00125,0.649,230747,0.815,4.31e-05,3,0.671,-3.796,0,0.0415,4,0.765,post-teen pop
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.0873,0.743,289133,0.766,0.0,0,0.509,-6.375,1,0.0265,4,0.61,pop rap
3iJTbZDSnZ676y5qObWDm0,Since U Been Gone,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,0.00169,0.664,188960,0.741,0.0502,0,0.113,-5.391,1,0.0343,4,0.409,urban contemporary
395C2pn0PdOYPzM4B1jLoO,Sex on Fire,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,0.00166,0.544,204587,0.903,0.00632,9,0.1,-5.651,1,0.0545,4,0.432,rock
7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,4pADjHPWyrlAF0FA7joK2H,0.0108,0.657,212107,0.695,0.0,2,0.0822,-4.493,1,0.0321,4,0.683,urban contemporary
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.3,0.751,211160,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,4,0.894,post-teen pop
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,6LqNN22kT3074XbTVUrhzX,0.0991,0.755,199693,0.837,0.0,2,0.289,-2.718,0,0.142,4,0.714,post-teen pop
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.0954,0.486,242373,0.617,3.23e-06,5,0.109,-7.115,0,0.0287,4,0.417,pop
6RjKVXi31fui9m4dbiGRrL,I Knew You Were Trouble,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.00593,0.499,219720,0.467,1.65e-06,6,0.0361,-6.744,1,0.0461,4,0.637,pop
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.00223,0.699,179640,0.76,0.0,5,0.132,-3.173,1,0.0677,4,0.696,post-teen pop
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.0569,0.808,242293,0.97,6.13e-05,10,0.154,-6.098,0,0.0506,4,0.868,pop rap
1D1nixOVWOxvNfWi0UD7VX,Unwritten,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,0.00577,0.706,259333,0.801,0.0,5,0.0822,-6.333,1,0.0399,4,0.63,post-teen pop
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,5tKXB9uuebKE34yowVaU3C,0.173,0.706,182307,0.751,0.0,9,0.168,-6.323,1,0.0708,4,0.195,post-teen pop
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,6MF9fzBmfXghAz953czmBC,0.00379,0.751,202613,0.783,0.0,4,0.036,-3.724,1,0.0859,4,0.816,pop rap
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,6jJ0s89eD6GaHleKKya26X,7.95e-05,0.706,220227,0.841,0.0,7,0.0688,-3.956,1,0.0418,4,0.861,post-teen pop
1F6oGPF75u9RuHH4BGx9Bf,We Are Never Ever Getting Back Together,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.0105,0.624,193147,0.685,2.22e-05,7,0.126,-5.902,1,0.12,4,0.781,pop
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.0336,0.835,267080,0.669,6.92e-05,6,0.0535,-5.582,0,0.0643,4,0.542,urban contemporary
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.272,0.508,261640,0.72,0.0,11,0.0563,-5.908,0,0.0628,4,0.472,r&b
05qq6mwIbG1ZsQhlMKyDwN,Raise Your Glass,P!nk,1KCSPY1glIKqW2TotWuXOR,0.00624,0.7,202850,0.708,0.0,7,0.0345,-4.952,1,0.087,4,0.619,post-teen pop
34xZFT7artr3SGqgSoR88L,Complicated,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,0.0615,0.582,244507,0.758,8.41e-06,5,0.309,-5.951,1,0.0464,4,0.413,post-teen pop
4fbaKWFRghusXd4bSBvvfN,Toxic,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.0249,0.774,198800,0.838,0.025,5,0.242,-3.914,0,0.114,4,0.924,post-teen pop
6MjiVEJy1YVuJNFu72OH61,Bad Romance,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.00264,0.695,294640,0.919,4.1e-05,0,0.062,-3.769,1,0.0381,4,0.717,pop dance
6LtPIXlIzPOTF8vTecYjRe,Bleeding Love,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,0.192,0.635,262693,0.647,0.0,5,0.154,-5.865,1,0.0351,4,0.203,urban contemporary
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.248,0.697,229413,0.467,0.0,9,0.0941,-7.536,1,0.0715,4,0.572,urban contemporary
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.0293,0.447,227853,0.694,5.46e-06,7,0.167,-4.637,0,0.382,4,0.509,r&b
2gOlrge3YTmYPwsCGgU62K,Every time we touch,Cascada,0N0d3kjwdY2h7UVuTdJGfp,0.00281,0.633,197124,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,4,0.493,pop rap
0JiY190vktuhSGN6aqJdrt,So What,P!nk,1KCSPY1glIKqW2TotWuXOR,0.000329,0.534,215160,0.87,0.0,11,0.241,-3.078,0,0.0425,4,0.462,post-teen pop
5WuVWOngcRkMOx9RRLCvui,The Tide Is High - Radio Mix,Atomic Kitten,6JMHws5haIO6V35YNYDnDw,0.0234,0.776,205360,0.693,0.00177,7,0.0322,-2.528,1,0.0314,4,0.635,girl group
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",Train,3FUY2gzHeIiaesXtOAdB7A,0.217,0.675,216667,0.885,0.0,1,0.086,-4.432,0,0.0436,4,0.768,pop rock
6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.332,0.62,230120,0.832,0.0,10,0.104,-4.848,1,0.036,4,0.481,pop
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.118,0.851,237200,0.806,1.64e-06,4,0.121,-4.62,1,0.0787,4,0.787,pop dance
0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.101,0.835,272533,0.687,0.0,5,0.132,-3.18,1,0.184,4,0.828,pop rap
2yiZyjMEByt9sJBZWnWaDR,Bye Bye Bye,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.0198,0.571,199640,0.87,6.6e-06,8,0.0564,-3.877,0,0.0641,4,0.813,pop
6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.528,0.81,266840,0.538,0.0,0,0.0951,-5.784,0,0.0356,4,0.828,urban contemporary
6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),Fergie,3r17AfJCCUqC9Lf0OAc73G,0.205,0.708,268120,0.641,0.0,7,0.0925,-4.271,1,0.0335,4,0.253,urban contemporary
1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,0.0521,0.466,264373,0.759,0.0,8,0.0587,-4.978,0,0.199,4,0.328,viral pop
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.0383,0.426,193213,0.584,0.0,1,0.188,-5.293,1,0.296,4,0.272,r&b
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,0EmeFodog0BfCgMzAIvKQp,0.236,0.793,196160,0.832,1.12e-05,1,0.202,-4.862,0,0.0406,4,0.872,pop
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.129,0.789,235493,0.716,1.07e-05,11,0.069,-4.241,0,0.0432,4,0.611,urban contemporary
4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,6.79e-05,0.487,204000,0.9,0.0,0,0.358,-4.417,1,0.0482,4,0.484,post-teen pop
4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,26dSoYclwsYLMAKD3tpOr4,0.073,0.724,224400,0.695,0.0,11,0.0889,-5.226,1,0.0622,4,0.235,post-teen pop
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,7rZNSLWMjTbwdLNskFbzFf,6.52e-05,0.584,212400,0.699,6.05e-05,1,0.486,-6.065,0,0.0378,4,0.585,urban contemporary
0JEqGkvUiMTQmFY6sgL9kg,No One,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,0.03,0.649,253813,0.552,6.47e-06,1,0.111,-5.419,0,0.0292,4,0.158,urban contemporary
6t6rudGjkLftasgUiSGcPN,A Thousand Miles - Single Version,Vanessa Carlton,5ILrArfIV0tMURcHJN8Q07,0.264,0.566,237920,0.825,0.0,11,0.218,-4.504,1,0.0383,4,0.278,pop rock
1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.0953,0.63,249867,0.504,0.0,6,0.308,-6.152,1,0.0334,4,0.487,r&b
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.146,0.706,223253,0.558,0.0,2,0.118,-7.237,0,0.0593,4,0.227,pop
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,0jnsk9HBra6NMjO2oANoPY,0.0928,0.918,231400,0.609,0.0,10,0.139,-5.64,0,0.0791,4,0.304,pop rap
6Q44rxzH39y2tjic98Spo5,Fergalicious,Fergie,3r17AfJCCUqC9Lf0OAc73G,0.0576,0.906,292373,0.584,0.0,8,0.128,-7.72,0,0.316,4,0.831,urban contemporary
2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,0.0559,0.514,254027,0.911,0.0,1,0.775,-2.027,0,0.41,4,0.619,urban contemporary
24kGngQeXHt0uhffKpq0zj,Don't Cha,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,0.00542,0.875,272080,0.631,2.54e-06,1,0.127,-3.475,1,0.099,4,0.549,urban contemporary
6St9lR6dhV2tpCNVz7qfrS,In My Head,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,0.0266,0.762,199027,0.748,0.0,0,0.348,-4.15,0,0.033,4,0.851,post-teen pop
3oN2Kq1h07LSSBSLYQp0Ns,Break Your Heart,Taio Cruz,6MF9fzBmfXghAz953czmBC,0.0319,0.604,202653,0.918,0.0,3,0.0592,-5.284,1,0.0312,4,0.609,pop rap
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,0.0208,0.583,258827,0.786,0.0,2,0.188,-3.142,0,0.0301,4,0.573,pop rock
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,0.179,0.768,213293,0.82,0.0,7,0.704,-4.63,0,0.0475,4,0.625,pop rap
2ieu0FHqTpBUrMoCFVL3cb,Potential Breakup Song,Aly & AJ,5wugb0kaq0J6nyQ5Xgd17i,0.000469,0.554,218333,0.899,0.000365,6,0.0867,-4.149,0,0.0385,4,0.556,post-teen pop
1258tSoXDDa43uqT75r5N0,Because of You,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,0.243,0.583,220373,0.58,0.0,5,0.198,-5.395,0,0.0319,4,0.119,urban contemporary
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,31TPClRtHm23RisEBtV3X7,0.0584,0.967,242733,0.583,0.0,7,0.0519,-5.562,0,0.0789,4,0.964,pop
4SAHTVRe6EBhgAOWl49yPf,World of Our Own,Westlife,5Z1CCuBsyhEHngq3U5IraY,0.0163,0.707,211413,0.761,0.0,1,0.0627,-4.635,1,0.0341,4,0.923,europop
07K4GcCDSTiXUF5ssyTRUM,The Sweet Escape,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,0.191,0.756,246467,0.77,0.0,1,0.178,-3.502,1,0.0343,4,0.73,urban contemporary
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.246,0.452,207187,0.574,0.0,6,0.189,-8.336,1,0.31,4,0.58,urban contemporary
4bCIt1XfHHGWo1UHKM11y9,Breakeven,The Script,3AQRLZ9PuTAozP28Skbq8V,0.173,0.63,261427,0.698,0.0,10,0.0789,-4.51,1,0.0244,4,0.529,viral pop
1lkvpmrCaXK8QtliFDcHBO,Bubbly,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,0.594,0.688,196227,0.477,0.0,9,0.115,-6.684,1,0.036,4,0.257,viral pop
4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,0.152,0.615,244587,0.733,0.0,8,0.109,-4.808,1,0.0335,4,0.796,lounge
3oobWqIgYrSRg18uqRuPIF,Superstar,Jamelia,3f5W9NEwkc1SAIPFuumcaf,0.0457,0.801,215480,0.645,0.0,1,0.0357,-6.93,1,0.0356,4,0.824,europop
6DvgsZ0NiEPV9qYM931T1F,Telephone,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,0.00587,0.825,220627,0.832,0.000789,5,0.114,-5.853,0,0.0403,4,0.713,pop dance
4wCD0qOFNRu1Q6O3N6ycm4,Crush,David Archuleta,2C9n4tQgNLhHPhSCmdsQnk,0.00836,0.57,213520,0.664,1.2e-05,0,0.0719,-4.718,0,0.0322,4,0.487,viral pop
1peT7rhuRsVvJVSSd0iXXp,Beautiful Girls,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,0.137,0.543,241667,0.642,0.0,4,0.243,-6.533,1,0.0888,4,0.749,urban contemporary
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,07QEuhtrNmmZ0zEcqE9SF6,0.0275,0.512,228347,0.662,0.0,3,0.118,-6.797,1,0.0439,4,0.472,post-teen pop
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,0.0295,0.491,276920,0.956,0.0,11,0.46,-1.538,1,0.392,4,0.811,rap
2gocMpiwnMRLDejlcSJt7J,Lady Marmalade,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.0148,0.741,265973,0.859,1.84e-06,5,0.664,-2.223,1,0.057,4,0.611,post-teen pop
16MJqq0vEuW6GRX6faetTm,Whole Again,Atomic Kitten,6JMHws5haIO6V35YNYDnDw,0.0844,0.747,185013,0.706,0.00355,4,0.174,-4.653,1,0.0413,4,0.567,girl group
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,0.448,0.599,233640,0.785,0.00336,3,0.151,-4.013,1,0.0309,4,0.52,pop rock
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,0.167,0.739,215360,0.511,1.34e-06,9,0.133,-7.844,1,0.0362,4,0.542,soul
5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,0.739,0.479,216480,0.368,4.1e-05,6,0.118,-7.784,1,0.0341,4,0.142,urban contemporary
3EDS89HeAhHiZKlljciK0a,Push The Button,Sugababes,7rZNSLWMjTbwdLNskFbzFf,0.0485,0.962,218093,0.66,0.0,8,0.076,-5.096,1,0.061,4,0.814,urban contemporary
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,0.35,0.926,199853,0.916,6.17e-06,10,0.0234,-2.221,0,0.0929,4,0.904,urban contemporary
1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.00994,0.753,189693,0.931,0.00696,2,0.234,-4.922,1,0.0652,4,0.767,pop
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,Fergie,3r17AfJCCUqC9Lf0OAc73G,0.288,0.81,246573,0.755,0.0,0,0.0857,-6.408,1,0.201,4,0.623,urban contemporary
03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0.564,0.689,243494,0.432,0.0,11,0.0928,-9.394,1,0.0452,4,0.747,pop rock
3DWOTqMQGp5q75fnVsWwaN,Hey There Delilah,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.831,0.522,233280,0.453,1.21e-06,2,0.101,-7.859,1,0.0295,4,0.306,pop rock
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,Estelle,5T0MSzX9RC5NA6gAI6irSn,0.171,0.727,284733,0.729,0.0,0,0.07,-2.99,1,0.326,4,0.512,r&b
5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.0567,0.524,257133,0.711,0.0,0,0.134,-5.494,0,0.0405,4,0.539,pop rock
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,20s0P9QLxGqKuCsGwFsp7w,0.235,0.656,256733,0.578,0.0,7,0.118,-8.97,0,0.0922,4,0.556,urban contemporary
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",Ciara,2NdeV5rLm47xAvogXrYhJX,0.042,0.944,203787,0.511,0.00107,5,0.0379,-10.96,0,0.161,4,0.842,urban contemporary
5lD0amV3bUehz3Xt80tCQK,Impossible - Main,Shontelle,4M6Z1wubeKtwPqbjJygTOc,0.385,0.599,226533,0.624,0.0,8,0.125,-3.631,1,0.0343,4,0.539,post-teen pop
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script,3AQRLZ9PuTAozP28Skbq8V,0.0653,0.421,202533,0.873,0.0,10,0.123,-4.343,1,0.0565,4,0.63,viral pop
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,0.181,0.731,179120,0.807,0.751,3,0.319,-6.492,0,0.1,4,0.765,urban contemporary
7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.323,0.637,218947,0.73,0.0,5,0.0981,-5.38,0,0.0874,4,0.732,urban contemporary
5gb9UJkh8TfrNMRYOJNbew,Gives You Hell,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,0.0159,0.718,213107,0.691,0.0,4,0.0627,-6.44,1,0.0387,4,0.552,pop rock
0eGsygTp906u18L0Oimnem,Mr. Brightside,The Killers,0C0XlULifJtAgn6ZNCW2eu,0.00113,0.351,222076,0.928,0.0,1,0.0988,-3.71,1,0.0759,4,0.239,rock
7uYl7xgDeAOHP98obvrJvB,Who Knew,P!nk,1KCSPY1glIKqW2TotWuXOR,0.00462,0.688,208493,0.734,0.0,9,0.0756,-4.569,1,0.0274,4,0.46,post-teen pop
2kQuhkFX7uSVepCD3h29g5,Smack That,Akon,0z4gvV4rjIZ9wHck67ucSV,0.321,0.939,212360,0.742,0.0,5,0.107,-5.171,0,0.0467,4,0.924,dance pop
